"","Region","Year","DOY","Grade_pass","Altitude_Source","Filename","Rep.class","Corrected_height_m","Pixel_length","Width.5.proc.m","Width.10.proc.m","Width.15.proc.m","Width.20.proc.m","Width.25.proc.m","Width.30.proc.m","Width.35.proc.m","Width.40.proc.m","Width.45.proc.m","Width.50.proc.m","Width.55.proc.m","Width.60.proc.m","Width.65.proc.m","Width.70.proc.m","Width.75.proc.m","Width.80.proc.m","Width.85.proc.m","Width.90.proc.m","Width.95.proc.m","Total.length.m","Volume.m3"
"2391","HI",2022,69,"Y","S_Alt","2022.03.10.71.02","Calf",36.71372773,0.150903308,0.362580383649777,0.553936376851647,0.716535435499843,0.88723734275568,0.935240214590955,0.996684265125661,1.06182355573343,1.08413606354501,1.0424202123517,0.953334447608202,0.896218606512093,0.755339833597199,0.661042684716182,0.504886431242218,0.399215408719014,0.295862734212753,0.233626415062797,0.317894207344635,1.07977823662848,5.54022296346833,2.27686020667924
"2392","HI",2022,69,"Y","S_Alt","2022.03.10.71.03","Mother",40.28381695,0.311525496,0.872225137339008,1.37058743567945,1.65291759277713,1.70115130508087,2.16100138103134,2.17908221444871,2.17854524290402,2.40134223445538,2.34463371229084,2.21427809676366,1.96485902145481,1.77666712492708,1.5721986801114,1.25783443848457,1.01142993838188,0.636413732670063,0.442199896384971,0.397926591333301,1.64942514119518,12.549436056122,25.8576892347976
"2393","HI",2022,69,"Y","S_Alt","2022.03.10.71.04","Calf",40.22750526,0.138670967,0.437200375519103,0.695817087976378,0.754415675957564,0.95380455352072,0.960683516971953,1.00113223861452,1.02097739965036,1.04197327706185,1.07451063088857,1.05801645046773,0.964447649109523,0.877237646691922,0.714037144370111,0.537651093805565,0.40624080537916,0.297769511583978,0.242446589967897,0.247960123531163,0.984030239371583,5.57838705440179,2.52555585253523
"2394","HI",2022,69,"Y","S_Alt","2022.03.10.72.01","Mother",36.3208167,0.348045633,0.939758505797595,1.38475103832049,1.58191312700462,1.7836856892803,2.28453652023176,2.295542056401,2.49399651718106,2.56441513573301,2.46770298648184,2.31205860847211,2.13708415445059,1.89909929421599,1.59542045388024,1.25562772736036,0.944339129104349,0.651517098507092,0.472245715121185,0.396761020606382,2.50295303614474,12.6413016394285,28.8171822616373
"2395","HI",2022,69,"Y","S_Alt","2022.03.10.72.02","Calf",39.71097855,0.124188039,0.383295952769696,0.549357610128208,0.623691176380401,0.80928915747612,0.808545538905795,0.863677976569496,0.898865764720626,0.898162653067746,0.917241225755069,0.852038311351226,0.766200091596168,0.676394644457736,0.556464976538722,0.421451100834778,0.358922457194175,0.308993824959101,0.217541469588942,0.402205068387457,1.076727317142,4.93162855289556,1.55786129555842
"2396","HI",2022,69,"Y","S_Alt","2022.03.10.73.02","Mother",38.68547725,0.299312744,0.956889588123306,1.34403845155911,1.63907705915213,1.66790206160633,2.12393068935904,2.07615695140447,2.13835770724908,2.2360459897282,2.30815018857191,2.26266159707215,2.12470547644068,1.83756747899641,1.43731876676167,1.12753795172262,0.865772013002423,0.589230579249214,0.423526867325017,0.407600252910481,1.70336918710145,11.5790563486471,22.8889205334795
"2397","HI",2022,69,"Y","S_Alt","2022.03.10.73.03","Calf",37.52573229,0.143316693,0.384634879096648,0.559948927871087,0.683673489692054,0.908293200164437,0.950914785378516,1.00079761029451,1.07457664973107,1.05394321458595,1.04013955966759,0.98609910309609,0.881329143335514,0.746059143340186,0.620998329488586,0.484843497783116,0.412358100568856,0.307702895191989,0.214518605072926,0.264533969952475,0.890867213260423,5.37806385420612,2.19565116382689
"2398","HI",2022,69,"Y","S_Alt","2022.03.10.74.01","Mother",36.55496686,0.326995947,0.960895355844798,1.37677583798315,1.51940820008412,1.63483279838079,2.00560873607764,2.12350999538879,2.31638958699685,2.39964609600657,2.33716990038184,2.23222888059473,2.0494929029513,1.82517877018062,1.6474861063763,1.35455326377493,1.02465616190813,0.719297463143077,0.468149263279499,0.38873989973174,2.05128341795104,11.9533260059393,25.1036636170008
"2400","HI",2022,69,"Y","S_Alt","2022.03.10.75.01","Mother",36.57449948,0.37665005,1.05158748417114,1.51501714341507,1.69898177822934,1.94935896034725,2.33658639944627,2.38804217386579,2.45360366819836,2.70505449245463,2.74509743092727,2.64681598059911,2.50260733874579,2.23565463233394,1.81600467576803,1.50337186448042,1.02098280509982,0.601817608286389,0.415731780536107,0.37902715664381,2.11205044620371,13.775787057867,37.3469038247547
"2401","HI",2022,69,"Y","S_Alt","2022.03.10.75.02","Calf",36.35694297,0.156896868,0.392087955892381,0.571842947298956,0.762946260514703,0.938172488330773,0.94115690751164,1.01596941303717,1.09069910709605,1.06505671676233,1.0309137619491,0.99237943269361,0.916147740196613,0.796991564149602,0.703213226563619,0.542594841410309,0.417405354144306,0.302535746355582,0.217610537018952,0.379127479350037,1.28218453418875,5.70429048204762,2.47030786246312
"2408","HI",2022,69,"Y","S_Alt","2022.03.10.80.01","Mother",37.14568275,0.338054517,0.999278016065998,1.30258602694852,1.57824871089939,1.82759665853574,2.15450930026066,2.20026058452172,2.2360284343283,2.26251304659084,2.26435936650193,2.1651109866759,2.03679223756576,1.87199267727786,1.51027837191758,1.16007999990637,0.906059540740459,0.591002978433217,0.42197162169174,0.356592091770693,1.67089744386112,12.5572658406865,25.3800018343312
"2409","HI",2022,69,"Y","S_Alt","2022.03.10.80.02","Calf",36.10614031,0.177543056,0.507604824067402,0.75496367612007,0.927272601138659,1.10605954197662,1.15233325859039,1.30823705459931,1.26170413560741,1.23593766905584,1.18089981173824,1.13513637278258,1.04075264615487,0.836919347225304,0.675240819135589,0.573654385309334,0.440112224819163,0.339498618806721,0.23720309425784,0.371372116455823,1.14782646279547,6.41039449100219,3.70086205512187
"2410","HI",2022,69,"Y","S_Alt","2022.03.10.81.01","Mother",37.8348107,0.35489093,1.0218820002989,1.49725265035808,1.73499112197986,1.92535913845999,2.32967385122641,2.32966702213664,2.41293645938817,2.52013692310406,2.65105972725768,2.66305668169434,2.52154260113563,2.24925449954356,1.80780950340126,1.36761567142801,1.01093503976303,0.689964261749128,0.464075803122764,0.357093607239923,1.11733575275091,13.4272311556969,35.3946572818081
"2411","HI",2022,69,"Y","S_Alt","2022.03.10.81.02","Calf",37.10452343,0.140256884,0.343583521804809,0.510867006092671,0.649166932334688,0.900190992179827,0.941056991130638,1.0068849473143,1.02242680413949,1.01501328397697,0.99006407330506,0.955213183903401,0.889017693465928,0.787987535008597,0.664563970262828,0.516245604128328,0.392464163902562,0.308951061141381,0.230779025592332,0.277687555981746,0.770522669539741,5.20416483859679,2.07468243213446
"2412","HI",2022,69,"Y","S_Alt","2022.03.10.82.01","Mother",34.76789742,0.368187766,0.885192325882736,1.37475015387208,1.53210364204574,1.66915120620255,1.98533254578961,2.09291114562488,2.12439264740023,2.15472761095666,2.12129928496858,2.03286690498499,1.92371248155673,1.76916510776658,1.56805799403252,1.30665210229825,1.03828720419298,0.745489899166564,0.418023284206595,0.349178472707,1.32531155337129,12.801114479587,24.3376510046956
"2413","HI",2022,69,"Y","S_Alt","2022.03.10.81.03","Calf",34.68729247,0.173116509,0.448217307882443,0.671055650604816,0.817516347377488,1.04719248167968,1.03437713530542,1.09771784311723,1.15646251289248,1.18744008313233,1.1651831204755,1.12254103857296,1.01068326065204,0.884246803466379,0.755474154440417,0.654280641227199,0.516233978080675,0.420559381212872,0.297959515303874,0.250035966492827,0.654581927231287,6.00494297906839,3.26959683910562
"2414","HI",2022,70,"Y","S_Alt","2022.03.11.83.01","Mother",41.49578528,0.272588968,0.783299990598176,1.26643669746344,1.43694616840508,1.60598159119524,2.02841181325278,1.99930985772727,2.11003724109379,2.07862558960933,2.06872042581446,1.92161173127542,1.80847760444695,1.62724064999984,1.42760492235019,1.07364328525333,0.752011600538908,0.491874078602195,0.391292148679657,0.360725810276546,1.19968464186642,11.3112932858248,18.8163507685094
"2415","HI",2022,70,"Y","S_Alt","2022.03.11.83.02","Calf",38.20438389,0.122962835,0.402163386992085,0.557033777030107,0.725264759810359,0.771224414170411,0.78897657603591,0.889874550256037,0.882350768439497,0.866652249352086,0.812410310013393,0.774249671209483,0.702169619592474,0.67141677356543,0.604430078057343,0.45810976855665,0.328895433135517,0.241613154401412,0.199856797679615,0.280242114531817,1.02257091653182,4.69771935254273,1.41003756858279
"2418","HI",2022,70,"Y","S_Alt","2022.03.11.85.01","Mother",39.59307673,0.344569682,1.06562973684345,1.74498085001351,1.98477685912425,2.20382053522337,2.42220820679426,2.53056038922428,2.74330720575467,2.86487895903364,2.90384902310153,2.85840264641264,2.6172989897763,2.38840526893944,2.01314546595015,1.58876890047946,1.19095456109943,0.741475547041881,0.509466829185006,0.545512918051363,1.82229832698563,13.6425738582577,43.4266097014168
"2419","HI",2022,70,"Y","S_Alt","2022.03.11.85.02","Calf",38.935475,0.139170761,0.416296379449064,0.591814706546966,0.645789597806304,0.876152065423853,0.88852545955124,0.983279275026473,1.01374138912815,0.989855726611662,0.984680257319422,0.954129072586674,0.863523725668464,0.734795734123833,0.588170314460776,0.48199294375721,0.376543098264004,0.318030520158689,0.244925929242549,0.236303688033431,0.866084627283715,5.41867968564647,2.06506974662089
"2420","HI",2022,70,"Y","S_Alt","2022.03.11.86.01","Mother",38.61997028,0.30645626,0.835476377109698,1.35258148935936,1.49941004220392,1.80784121843363,2.1333104398782,2.14556984921766,2.26657823422551,2.34684353499106,2.38965726968276,2.31213901448827,2.22786006279345,1.97292244935938,1.66794504659388,1.32059598481167,1.01666649201572,0.607943949070757,0.440384445854592,0.408988813999797,1.60418404480689,11.83533165332,25.7949332435627
"2421","HI",2022,70,"Y","S_Alt","2022.03.11.86.02","Calf",38.619081,0.133296588,0.423322051254364,0.625223520698812,0.673764743780482,0.90245835543959,0.916359251975472,0.98870248697773,1.00747215360575,1.0049341774876,1.01391487028506,0.925535244269441,0.846134295176037,0.706111500034271,0.614775050400366,0.467287883895524,0.3878254216252,0.304901523761224,0.250887735902891,0.447967039449189,1.08539165678157,5.14779172899563,1.98937183227763
"2422","HI",2022,70,"Y","S_Alt","2022.03.11.89.02","Mother",36.78568057,0.316047402,0.782311569124248,1.34868566693323,1.55424401324244,1.6683585378449,2.10159891289923,2.14171495223515,2.33876419563874,2.39028797873491,2.44141184422424,2.40033915095783,2.22606477376514,1.97843677982752,1.64994669791107,1.33020030289407,1.01043270050744,0.659395857542426,0.391886916457265,0.443003837841848,1.98967335952637,11.6260187749504,25.5925954963588
"2423","HI",2022,70,"Y","S_Alt","2022.03.11.89.01","Calf",37.42256537,0.122462298,0.345095170856021,0.475161976833167,0.576695480562001,0.78145195415827,0.799876153849443,0.798282837349029,0.86262194222513,0.871947066691517,0.834877021731357,0.764092256894049,0.672616791370534,0.60047944502798,0.502295086862699,0.433827863587238,0.359797361514332,0.290501383333612,0.21113077729341,0.235592114111231,0.848388006670371,4.58285335226542,1.26466770957277
"2424","HI",2022,70,"Y","S_Alt","2022.03.11.90.01","Mother",36.432296,0.340703453,1.11152825888124,1.63865429607227,1.8479418722617,1.93645493495015,2.1443544773391,2.29805937329059,2.37483317621667,2.4513680798627,2.47988404699645,2.4453065299442,2.24710169821199,1.98679373968432,1.71435396766808,1.34076445397947,1.05038165109041,0.810035597183506,0.469290635360485,0.250962577292756,2.01439756624218,12.4126090479181,30.2154576642862
"2425","HI",2022,70,"Y","S_Alt","2022.03.11.90.02","Calf",36.56822019,0.169877353,0.490354718269515,0.673341281797744,0.804060963187451,1.03035485437367,1.03114136434004,1.08342698040819,1.15015037512669,1.14591874065611,1.13497293577723,1.09676667934983,0.973436073386149,0.845385623034462,0.708860424379021,0.591667682703203,0.460063869553007,0.393250833057918,0.288295864074995,0.391518047842959,1.12798381292343,6.21211244979836,3.18540393362339
"2426","HI",2022,70,"Y","S_Alt","2022.03.11.91.01","Mother",36.38991863,0.345240787,0.891527418671174,1.36378243649734,1.60759168842617,1.7478655249466,2.10484061543632,2.10306188430925,2.31280267432354,2.40187309246967,2.40663331329488,2.19748592613702,2.01817737655482,1.7535535870212,1.54303166853345,1.20036780397449,0.906498085984589,0.671854528638754,0.447079692055186,0.357431908084836,1.29933407656146,12.5632841466872,25.8137620430421
"2427","HI",2022,70,"Y","S_Alt","2022.03.11.91.02","Calf",36.89135114,0.133121965,0.414891065167903,0.586740103563892,0.687053056590997,0.865993634792042,0.837574926560088,0.88865051206186,0.890263309444337,0.922802760666186,0.912931780719,0.872963011709146,0.792037661333508,0.610382406910853,0.491130269308548,0.456401943490229,0.365148258307657,0.274317961597341,0.235015148532717,0.379626513678838,0.880136635722882,4.91104915526179,1.59901269269274
"2428","HI",2022,70,"Y","S_Alt","2022.03.11.92.01","Mother",33.06895953,0.388347903,0.971467982558621,1.40411074400464,1.5380001127945,1.68415374974323,2.08790808784767,2.06648793221466,2.16474605079037,2.212325038249,2.21210853827467,2.17645624087882,2.12843380757638,1.86932215404504,1.62960695466532,1.28436139173349,0.958569178022564,0.479535699392928,0.364142708944966,0.373705388009751,1.75346306297733,12.8422610878674,25.5668797865576
"2429","HI",2022,70,"Y","S_Alt","2022.03.11.92.02","Calf",35.45164882,0.13596508,0.381832398360025,0.575865774040549,0.683953333507415,0.834715065819491,0.899865824592337,0.941164681646796,0.999321197344952,0.980026737397191,0.953443884917831,0.83526318269654,0.76958002374599,0.648251012525624,0.544589672970538,0.432663627965493,0.362856562123938,0.213759799512799,0.193964616060825,0.511373623346498,1.16508254676185,4.82018626794321,1.63320527490502
"2430","HI",2022,70,"Y","S_Alt","2022.03.11.93.01","Mother",34.57329144,0.352644939,0.999518389789263,1.41578796970594,1.64571242665661,1.79318165131785,2.23044439845438,2.36623210015627,2.34053373744934,2.37842372213462,2.45484625643072,2.53198333413101,2.34897317231152,2.12361213530052,1.83453390970096,1.46397998433212,1.08706270875929,0.695625610093018,0.460501366129265,0.321515427642794,2.07764241551111,12.192096250888,29.9743790509949
"2431","HI",2022,70,"Y","S_Alt","2022.03.11.93.02","Calf",36.07860937,0.114144257,0.316382507006434,0.502381315049804,0.558851761455365,0.677044602508233,0.719210288594205,0.748553098118383,0.779116038294672,0.786169607589837,0.804782223287353,0.786398088384652,0.73994389324127,0.64580740076835,0.479775585934554,0.380978180500582,0.310680159390312,0.212338690863891,0.172152779548274,0.298250613975446,0.735307406976294,4.11816606013189,1.01952633494364
"2432","HI",2022,70,"Y","S_Alt","2022.03.11.94.01","Mother",40.08387539,0.338302176,0.890608166755998,1.44849512162703,1.63149787485861,1.75247051058561,2.19886762695617,2.19857632110575,2.17896045204209,2.1883972373997,2.10804269637196,2.0062384195373,1.80547194620056,1.6620969264275,1.38854862339162,1.13465943129267,0.843038378505821,0.557580640436583,0.377092928648656,0.405820650256377,2.05064565725387,13.5604622669499,25.0521810514866
"2433","HI",2022,70,"Y","S_Alt","2022.03.11.94.02","Calf",39.67339997,0.133259538,0.378855274610467,0.572265798563165,0.682737982034815,0.899829526198102,0.88016446590286,0.896204341289995,0.908061091568614,0.939563708201055,0.900125094920668,0.828977088552669,0.777647459274744,0.671150857861889,0.560597295356466,0.481629628825838,0.33163826404419,0.228979338930535,0.173713722572293,0.288239894229986,1.10158190521457,5.28685895089141,1.73885503561452
"2434","HI",2022,70,"Y","S_Alt","2022.03.11.96.01","Mother",38.13875674,0.351106471,0.908115394049311,1.50997554106416,1.70770189670226,1.85944027288202,2.30383549247537,2.34166612096115,2.37563474456128,2.62090355992077,2.65798631020388,2.56770886395001,2.35726212451804,2.11864867835944,1.75281553557999,1.41225341504295,0.95185049271079,0.591218191283229,0.369056016260921,0.374755104250284,1.56356061664712,13.3907642873089,33.6998770256404
"2435","HI",2022,70,"Y","S_Alt","2022.03.11.96.02","Calf",36.87424713,0.140945331,0.369898122100325,0.52049627228854,0.628305088503659,0.881354446416556,0.902631717333358,0.962534825739215,0.996841279299282,0.988613836593432,0.953536021300294,0.889319811924561,0.81113963626992,0.688553382859832,0.595441252561157,0.480033791294185,0.372555490587516,0.26170098554178,0.217778282664233,0.247968866119108,0.745725992283971,5.19725296711365,1.8572510962879
"2436","HI",2022,71,"Y","S_Alt","2022.03.12.101.01","Mother",43.26904469,0.294979402,0.96485967290069,1.47963933085406,1.77508906696837,1.92545498621829,2.41251842740564,2.39179252304291,2.37300058665279,2.40816011357146,2.38976089532658,2.34848846833491,2.18335692424356,1.89125462820901,1.70003195267323,1.31413691586092,1.02177930012735,0.726830102012527,0.463236521704439,0.356743191308995,1.27821705585819,12.7634769277675,30.1791157572541
"2437","HI",2022,71,"Y","S_Alt","2022.03.12.101.02","Calf",38.71587048,0.139405984,0.392205493539377,0.622018351549853,0.70815820613803,0.900059583150755,0.969191556981302,1.03266363037475,1.07578374834403,1.05613567944664,1.05809926402706,0.977990342581004,0.888674317187522,0.782620354275248,0.636654151810672,0.525939706789825,0.396571728601402,0.28683119754286,0.214998852800637,0.277144671408873,1.02351002533098,5.39722402068095,2.27128816773155
